Country Name,Country Code,Indicator Name,GDP_perCapita,Year
United Arab Emirates,ARE,GDP per capita (current US$),33291.36625,2000
Argentina,ARG,GDP per capita (current US$),7708.099115,2000
Armenia,ARM,GDP per capita (current US$),622.7409229,2000
American Samoa,ASM,GDP per capita (current US$),0.0,2000
Antigua and Barbuda,ATG,GDP per capita (current US$),10872.29295,2000
Australia,AUS,GDP per capita (current US$),21679.24784,2000
Austria,AUT,GDP per capita (current US$),24564.45829,2000
Azerbaijan,AZE,GDP per capita (current US$),655.1199452,2000
Burundi,BDI,GDP per capita (current US$),136.4639708,2000
Belgium,BEL,GDP per capita (current US$),23041.53473,2000
Benin,BEN,GDP per capita (current US$),512.6739185,2000
Burkina Faso,BFA,GDP per capita (current US$),255.7186873,2000
Bangladesh,BGD,GDP per capita (current US$),418.0689421,2000
Bulgaria,BGR,GDP per capita (current US$),1621.242961,2000
Bahrain,BHR,GDP per capita (current US$),13636.41675,2000
"Bahamas, The",BHS,GDP per capita (current US$),27098.15632,2000
Bosnia and Herzegovina,BIH,GDP per capita (current US$),1467.776477,2000
Belarus,BLR,GDP per capita (current US$),1276.493985,2000
Belize,BLZ,GDP per capita (current US$),3364.49179,2000
Bermuda,BMU,GDP per capita (current US$),56284.16865,2000
Bolivia,BOL,GDP per capita (current US$),997.5817489,2000
Brazil,BRA,GDP per capita (current US$),3749.753271,2000
Barbados,BRB,GDP per capita (current US$),11268.42006,2000
Brunei Darussalam,BRN,GDP per capita (current US$),18012.50219,2000
Bhutan,BTN,GDP per capita (current US$),718.196337,2000
Botswana,BWA,GDP per capita (current US$),3522.310821,2000
Central African Republic,CAF,GDP per capita (current US$),251.2072914,2000
Canada,CAN,GDP per capita (current US$),24271.00206,2000
Central Europe and the Baltics,CEB,GDP per capita (current US$),3946.843294,2000
Switzerland,CHE,GDP per capita (current US$),38952.0342,2000
Channel Islands,CHI,GDP per capita (current US$),43382.82685,2000
Chile,CHL,GDP per capita (current US$),5074.902616,2000
China,CHN,GDP per capita (current US$),959.3724836,2000
Cote d'Ivoire,CIV,GDP per capita (current US$),652.9278678,2000
Cameroon,CMR,GDP per capita (current US$),651.6102592,2000
"Congo, Dem. Rep.",COD,GDP per capita (current US$),405.2162186,2000
"Congo, Rep.",COG,GDP per capita (current US$),1032.137542,2000
Colombia,COL,GDP per capita (current US$),2520.481089,2000
Comoros,COM,GDP per capita (current US$),647.4258118,2000
Cabo Verde,CPV,GDP per capita (current US$),1259.353067,2000
Costa Rica,CRI,GDP per capita (current US$),3789.053888,2000
Caribbean small states,CSS,GDP per capita (current US$),5253.442085,2000
Cuba,CUB,GDP per capita (current US$),2747.100303,2000
Curacao,CUW,GDP per capita (current US$),0.0,2000
Cayman Islands,CYM,GDP per capita (current US$),0.0,2000
Cyprus,CYP,GDP per capita (current US$),14388.34806,2000
Czech Republic,CZE,GDP per capita (current US$),6029.038193,2000
Germany,DEU,GDP per capita (current US$),23635.92922,2000
Djibouti,DJI,GDP per capita (current US$),768.1835703,2000
Dominica,DMA,GDP per capita (current US$),4787.801441,2000
Denmark,DNK,GDP per capita (current US$),30743.54768,2000
Dominican Republic,DOM,GDP per capita (current US$),2869.178139,2000
Algeria,DZA,GDP per capita (current US$),1765.026718,2000
East Asia & Pacific (excluding high income),EAP,GDP per capita (current US$),954.3056637,2000
Early-demographic dividend,EAR,GDP per capita (current US$),1337.308867,2000
East Asia & Pacific,EAS,GDP per capita (current US$),4050.274004,2000
Europe & Central Asia (excluding high income),ECA,GDP per capita (current US$),1786.832638,2000
Europe & Central Asia,ECS,GDP per capita (current US$),11657.59699,2000
Ecuador,ECU,GDP per capita (current US$),1445.279324,2000
"Egypt, Arab Rep.",EGY,GDP per capita (current US$),1450.476242,2000
Euro area,EMU,GDP per capita (current US$),20165.88963,2000
Eritrea,ERI,GDP per capita (current US$),308.1341868,2000
Spain,ESP,GDP per capita (current US$),14713.06571,2000
Estonia,EST,GDP per capita (current US$),4075.970639,2000
Ethiopia,ETH,GDP per capita (current US$),124.4607909,2000
European Union,EUU,GDP per capita (current US$),16909.91612,2000
Fragile and conflict affected situations,FCS,GDP per capita (current US$),767.2827898,2000
Finland,FIN,GDP per capita (current US$),24285.46682,2000
Fiji,FJI,GDP per capita (current US$),2069.317455,2000
France,FRA,GDP per capita (current US$),22364.02939,2000
Faroe Islands,FRO,GDP per capita (current US$),22651.86198,2000
"Micronesia, Fed. Sts.",FSM,GDP per capita (current US$),2171.889577,2000
Gabon,GAB,GDP per capita (current US$),4135.99238,2000
United Kingdom,GBR,GDP per capita (current US$),28156.26741,2000
Georgia,GEO,GDP per capita (current US$),749.908535,2000
Ghana,GHA,GDP per capita (current US$),258.4710399,2000
Gibraltar,GIB,GDP per capita (current US$),0.0,2000
Guinea,GIN,GDP per capita (current US$),363.4822793,2000
"Gambia, The",GMB,GDP per capita (current US$),594.1493885,2000
Guinea-Bissau,GNB,GDP per capita (current US$),308.9103184,2000
Equatorial Guinea,GNQ,GDP per capita (current US$),1725.557584,2000
Greece,GRC,GDP per capita (current US$),12042.95371,2000
Grenada,GRD,GDP per capita (current US$),5056.977259,2000
Greenland,GRL,GDP per capita (current US$),19004.10729,2000
Guatemala,GTM,GDP per capita (current US$),1664.298958,2000
Guam,GUM,GDP per capita (current US$),0.0,2000
Guyana,GUY,GDP per capita (current US$),954.4003181,2000
High income,HIC,GDP per capita (current US$),25685.89458,2000
"Hong Kong SAR, China",HKG,GDP per capita (current US$),25756.66378,2000
Honduras,HND,GDP per capita (current US$),1093.1081,2000
Heavily indebted poor countries (HIPC),HPC,GDP per capita (current US$),359.3822582,2000
Croatia,HRV,GDP per capita (current US$),4841.606375,2000
Haiti,HTI,GDP per capita (current US$),811.5343577,2000
Hungary,HUN,GDP per capita (current US$),4624.281657,2000
IBRD only,IBD,GDP per capita (current US$),1463.142009,2000
IDA & IBRD total,IBT,GDP per capita (current US$),1243.783083,2000
IDA total,IDA,GDP per capita (current US$),434.8293822,2000
IDA blend,IDB,GDP per capita (current US$),572.634095,2000
Indonesia,IDN,GDP per capita (current US$),780.1902047,2000
IDA only,IDX,GDP per capita (current US$),363.6049798,2000
Isle of Man,IMN,GDP per capita (current US$),20322.68202,2000
India,IND,GDP per capita (current US$),443.3141938,2000
Not classified,INX,GDP per capita (current US$),0.0,2000
Ireland,IRL,GDP per capita (current US$),26246.16882,2000
"Iran, Islamic Rep.",IRN,GDP per capita (current US$),1670.009674,2000
Iraq,IRQ,GDP per capita (current US$),2058.264401,2000
Iceland,ISL,GDP per capita (current US$),32096.37226,2000
Israel,ISR,GDP per capita (current US$),21101.1801,2000
Italy,ITA,GDP per capita (current US$),20087.59199,2000
Jamaica,JAM,GDP per capita (current US$),3392.123878,2000
Jordan,JOR,GDP per capita (current US$),1651.621798,2000
Japan,JPN,GDP per capita (current US$),38532.04088,2000
Kazakhstan,KAZ,GDP per capita (current US$),1229.001247,2000
Kenya,KEN,GDP per capita (current US$),397.4826588,2000
Kyrgyz Republic,KGZ,GDP per capita (current US$),279.6195693,2000
Cambodia,KHM,GDP per capita (current US$),300.613679,2000
Kiribati,KIR,GDP per capita (current US$),796.8032036,2000
St. Kitts and Nevis,KNA,GDP per capita (current US$),9565.949909,2000
"Korea, Rep.",KOR,GDP per capita (current US$),12256.99357,2000
Kuwait,KWT,GDP per capita (current US$),18440.37852,2000
Latin America & Caribbean (excluding high income),LAC,GDP per capita (current US$),4198.440237,2000
Lao PDR,LAO,GDP per capita (current US$),325.1869371,2000
Lebanon,LBN,GDP per capita (current US$),4491.641934,2000
Liberia,LBR,GDP per capita (current US$),306.8338642,2000
Libya,LBY,GDP per capita (current US$),7142.771786,2000
St. Lucia,LCA,GDP per capita (current US$),5950.047485,2000
Latin America & Caribbean,LCN,GDP per capita (current US$),4400.795823,2000
Least developed countries: UN classification,LDC,GDP per capita (current US$),326.8437625,2000
Low income,LIC,GDP per capita (current US$),324.8814922,2000
Liechtenstein,LIE,GDP per capita (current US$),74853.93873,2000
Sri Lanka,LKA,GDP per capita (current US$),869.696285,2000
Lower middle income,LMC,GDP per capita (current US$),612.6646325,2000
Low & middle income,LMY,GDP per capita (current US$),1179.985515,2000
Lesotho,LSO,GDP per capita (current US$),436.4881373,2000
Late-demographic dividend,LTE,GDP per capita (current US$),1664.04552,2000
Lithuania,LTU,GDP per capita (current US$),3293.229979,2000
Luxembourg,LUX,GDP per capita (current US$),48735.99549,2000
Latvia,LVA,GDP per capita (current US$),3357.586436,2000
"Macao SAR, China",MAC,GDP per capita (current US$),15835.99101,2000
St. Martin (French part),MAF,GDP per capita (current US$),0.0,2000
Morocco,MAR,GDP per capita (current US$),1334.943464,2000
Monaco,MCO,GDP per capita (current US$),82365.49236,2000
Moldova,MDA,GDP per capita (current US$),440.6720307,2000
Madagascar,MDG,GDP per capita (current US$),293.6071574,2000
Maldives,MDV,GDP per capita (current US$),2234.595861,2000
Middle East & North Africa,MEA,GDP per capita (current US$),3132.388366,2000
Mexico,MEX,GDP per capita (current US$),7157.8145,2000
Marshall Islands,MHL,GDP per capita (current US$),2272.678016,2000
Middle income,MIC,GDP per capita (current US$),1252.102442,2000
North Macedonia,MKD,GDP per capita (current US$),1854.536271,2000
Mali,MLI,GDP per capita (current US$),270.5429979,2000
Malta,MLT,GDP per capita (current US$),10432.32812,2000
Myanmar,MMR,GDP per capita (current US$),99.74491959,2000
Middle East & North Africa (excluding high income),MNA,GDP per capita (current US$),1690.824934,2000
Montenegro,MNE,GDP per capita (current US$),1627.072633,2000
Mongolia,MNG,GDP per capita (current US$),474.2170943,2000
Northern Mariana Islands,MNP,GDP per capita (current US$),0.0,2000
Mozambique,MOZ,GDP per capita (current US$),319.3596208,2000
Mauritania,MRT,GDP per capita (current US$),676.5690224,2000
Mauritius,MUS,GDP per capita (current US$),3929.075495,2000
Malawi,MWI,GDP per capita (current US$),156.3858168,2000
Malaysia,MYS,GDP per capita (current US$),4043.662923,2000
North America,NAC,GDP per capita (current US$),35155.79564,2000
Namibia,NAM,GDP per capita (current US$),2185.604112,2000
New Caledonia,NCL,GDP per capita (current US$),12579.59511,2000
Niger,NER,GDP per capita (current US$),197.8326834,2000
Nigeria,NGA,GDP per capita (current US$),567.9307221,2000
Nicaragua,NIC,GDP per capita (current US$),1007.499839,2000
Netherlands,NLD,GDP per capita (current US$),26149.41108,2000
Norway,NOR,GDP per capita (current US$),38131.46061,2000
Nepal,NPL,GDP per capita (current US$),229.4903926,2000
Nauru,NRU,GDP per capita (current US$),0.0,2000
New Zealand,NZL,GDP per capita (current US$),13641.10272,2000
OECD members,OED,GDP per capita (current US$),22924.32881,2000
Oman,OMN,GDP per capita (current US$),8601.271932,2000
Other small states,OSS,GDP per capita (current US$),4370.446372,2000
Pakistan,PAK,GDP per capita (current US$),576.1955804,2000
Panama,PAN,GDP per capita (current US$),4060.317793,2000
Peru,PER,GDP per capita (current US$),1955.588006,2000
Philippines,PHL,GDP per capita (current US$),1072.809037,2000
Palau,PLW,GDP per capita (current US$),7657.951214,2000
Papua New Guinea,PNG,GDP per capita (current US$),602.1864903,2000
Poland,POL,GDP per capita (current US$),4501.454067,2000
Pre-demographic dividend,PRE,GDP per capita (current US$),491.7505878,2000
Puerto Rico,PRI,GDP per capita (current US$),16192.12697,2000
"Korea, Dem. People's Rep.",PRK,GDP per capita (current US$),0.0,2000
Portugal,PRT,GDP per capita (current US$),11497.75346,2000
Paraguay,PRY,GDP per capita (current US$),1663.604939,2000
West Bank and Gaza,PSE,GDP per capita (current US$),1476.17185,2000
Pacific island small states,PSS,GDP per capita (current US$),1755.41807,2000
Post-demographic dividend,PST,GDP per capita (current US$),25765.86102,2000
French Polynesia,PYF,GDP per capita (current US$),14324.11839,2000
Qatar,QAT,GDP per capita (current US$),29976.16763,2000
Romania,ROU,GDP per capita (current US$),1659.90764,2000
Russian Federation,RUS,GDP per capita (current US$),1771.594059,2000
Rwanda,RWA,GDP per capita (current US$),260.6011858,2000
South Asia,SAS,GDP per capita (current US$),453.2376041,2000
Saudi Arabia,SAU,GDP per capita (current US$),9171.331476,2000
Sudan,SDN,GDP per capita (current US$),366.172742,2000
Senegal,SEN,GDP per capita (current US$),617.1556841,2000
Singapore,SGP,GDP per capita (current US$),23852.32703,2000
Solomon Islands,SLB,GDP per capita (current US$),1017.613757,2000
Sierra Leone,SLE,GDP per capita (current US$),138.6987225,2000
El Salvador,SLV,GDP per capita (current US$),2001.540049,2000
San Marino,SMR,GDP per capita (current US$),36604.49338,2000
Somalia,SOM,GDP per capita (current US$),0.0,2000
Serbia,SRB,GDP per capita (current US$),914.7857199,2000
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),601.3588981,2000
South Sudan,SSD,GDP per capita (current US$),0.0,2000
Sub-Saharan Africa,SSF,GDP per capita (current US$),602.2155476,2000
Small states,SST,GDP per capita (current US$),4391.181329,2000
Sao Tome and Principe,STP,GDP per capita (current US$),0.0,2000
Suriname,SUR,GDP per capita (current US$),2012.281651,2000
Slovak Republic,SVK,GDP per capita (current US$),5413.150621,2000
Slovenia,SVN,GDP per capita (current US$),10201.30354,2000
Sweden,SWE,GDP per capita (current US$),29624.91267,2000
Eswatini,SWZ,GDP per capita (current US$),1728.710498,2000
Sint Maarten (Dutch part),SXM,GDP per capita (current US$),0.0,2000
Seychelles,SYC,GDP per capita (current US$),7578.851053,2000
Syrian Arab Republic,SYR,GDP per capita (current US$),1177.629339,2000
Turks and Caicos Islands,TCA,GDP per capita (current US$),0.0,2000
Chad,TCD,GDP per capita (current US$),166.1757089,2000
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),964.5359749,2000
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),2057.391413,2000
Togo,TGO,GDP per capita (current US$),302.958592,2000
Thailand,THA,GDP per capita (current US$),2007.735271,2000
Tajikistan,TJK,GDP per capita (current US$),138.4291467,2000
Turkmenistan,TKM,GDP per capita (current US$),643.1909754,2000
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),4312.574979,2000
Timor-Leste,TLS,GDP per capita (current US$),415.0859486,2000
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),1693.147654,2000
Tonga,TON,GDP per capita (current US$),2091.113009,2000
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),453.2376041,2000
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),602.2155476,2000
Trinidad and Tobago,TTO,GDP per capita (current US$),6435.134212,2000
Tunisia,TUN,GDP per capita (current US$),2211.835015,2000
Turkey,TUR,GDP per capita (current US$),4337.478003,2000
Tuvalu,TUV,GDP per capita (current US$),1463.166211,2000
Tanzania,TZA,GDP per capita (current US$),410.9523655,2000
Uganda,UGA,GDP per capita (current US$),261.8691416,2000
Ukraine,UKR,GDP per capita (current US$),635.7044182,2000
Upper middle income,UMC,GDP per capita (current US$),1968.272508,2000
Uruguay,URY,GDP per capita (current US$),6875.025469,2000
United States,USA,GDP per capita (current US$),36334.90878,2000
Uzbekistan,UZB,GDP per capita (current US$),558.2268024,2000
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),3676.352092,2000
"Venezuela, RB",VEN,GDP per capita (current US$),4842.036601,2000
British Virgin Islands,VGB,GDP per capita (current US$),0.0,2000
Virgin Islands (U.S.),VIR,GDP per capita (current US$),0.0,2000
Vietnam,VNM,GDP per capita (current US$),390.0933309,2000
Vanuatu,VUT,GDP per capita (current US$),1470.63587,2000
World,WLD,GDP per capita (current US$),5503.672938,2000
Samoa,WSM,GDP per capita (current US$),1542.066736,2000
Kosovo,XKX,GDP per capita (current US$),1087.762401,2000
"Yemen, Rep.",YEM,GDP per capita (current US$),554.4486653,2000
